38	31	4.0
38	32	4.0
38	33	4.0
38	34	4.0
38	35	3.99
38	36	4.0
38	37	4.0
38	38	4.0
39	0	4.0
39	1	4.0
39	2	4.0
39	3	4.0
39	4	4.0
39	5	4.0
39	6	4.0
39	7	4.0
39	8	4.0
39	9	4.0
39	10	4.0
39	11	4.0
39	12	4.0
39	13	4.0
39	14	4.0
39	15	4.0
39	16	4.0
39	17	4.0
39	18	4.0
39	19	4.0
39	20	4.0
39	21	4.0
39	22	4.0
39	23	4.0
39	24	4.0
39	25	4.0
39	26	4.0
39	27	4.0
39	28	4.0
39	29	3.99
39	30	4.0
39	31	4.0
39	32	4.0
39	33	4.0
39	34	4.0
39	35	4.0
39	36	4.0
39	37	4.0
39	38	4.0
39	39	4.0
40	0	4.0
40	1	4.0
40	2	4.0
40	3	4.0
40	4	4.0
40	5	4.0
40	6	4.0
40	7	4.0
40	8	4.0
40	9	4.0
40	10	4.0
40	11	4.0
40	12	4.0
40	13	4.0
40	14	4.0
40	15	4.0
40	16	4.0
40	17	4.0
40	18	4.0
40	19	4.0
40	20	4.0
40	21	4.0
40	22	4.0
40	23	4.0
40	24	4.0
40	25	4.0
40	26	4.0
40	27	4.0
40	28	4.0
40	29	4.0
40	30	4.0
40	31	4.0
40	32	4.0
40	33	3.99
40	34	4.0
40	35	4.0
40	36	4.0
40	37	4.0
40	38	4.0
40	39	4.0
40	40	4.0
41	0	4.0
41	1	4.0
41	2	3.99
41	3	4.0
41	4	3.99
41	5	4.0
41	6	4.0
41	7	4.0
41	8	4.0
41	9	4.0
41	10	4.0
41	11	4.0
41	12	3.99
41	13	4.0
41	14	4.0
41	15	4.0
41	16	4.0
41	17	4.0
41	18	4.0
41	19	4.0
41	20	4.0
41	21	4.0
41	22	4.0
41	23	4.0
41	24	4.0
41	25	4.0
41	26	3.99
41	27	3.99
41	28	4.0
41	29	4.0
41	30	4.0
41	31	4.0
41	32	4.0
41	33	3.99
41	34	3.99
41	35	4.0
41	36	4.0
41	37	4.0
41	38	4.0
41	39	4.0
41	40	4.0
41	41	3.99
42	0	4.0
42	1	4.0
42	2	4.0
42	3	4.0
42	4	4.0
42	5	4.0
42	6	4.0
42	7	4.0
42	8	4.0
42	9	4.0
42	10	4.0
42	11	4.0
42	12	4.0
42	13	4.0
42	14	4.0
42	15	4.0
42	16	3.99
42	17	4.0
42	18	4.0
42	19	4.0
42	20	4.0
42	21	3.99
42	22	4.0
42	23	4.0
42	24	4.0
42	25	3.99
42	26	3.99
42	27	4.0
42	28	4.0
42	29	4.0
42	30	4.0
42	31	4.0
42	32	4.0
42	33	3.99
42	34	4.0
42	35	4.0
42	36	4.0
42	37	4.0
42	38	4.0
42	39	4.0
42	40	4.0
42	41	4.0
42	42	4.0
43	0	4.0
43	1	4.0
43	2	4.0
43	3	3.99
43	4	4.0
43	5	3.99
43	6	4.0
43	7	4.0
43	8	4.0
43	9	4.0
43	10	4.0
43	11	4.0
43	12	4.0
43	13	4.0
43	14	4.0
43	15	4.0
43	16	4.0
43	17	4.0
43	18	4.0
43	19	4.0
43	20	4.0
43	21	4.0
43	22	3.99
43	23	4.0
43	24	4.0
43	25	4.0
43	26	4.0
43	27	4.0
43	28	4.0
43	29	4.0
43	30	4.0
43	31	4.0
43	32	4.0
43	33	4.0
43	34	4.0
43	35	4.0
43	36	4.0
43	37	4.0
43	38	4.0
43	39	3.99
43	40	4.0
43	41	4.0
43	42	4.0
43	43	4.0
44	0	4.0
44	1	4.0
44	2	3.99
44	3	4.0
44	4	4.0
44	5	4.0
44	6	4.0
44	7	4.0
44	8	4.0
44	9	4.0
44	10	4.0
44	11	4.0
44	12	4.0
44	13	4.0
44	14	4.0
44	15	4.0
44	16	4.0
44	17	4.0
44	18	4.0
44	19	4.0
44	20	4.0
44	21	4.0
44	22	4.0
44	23	4.0
44	24	4.0
44	25	4.0
44	26	4.0
44	27	4.0
44	28	4.0
44	29	4.0
44	30	4.0
44	31	4.0
44	32	3.99
44	33	4.0
44	34	4.0
44	35	4.0
44	36	4.0
44	37	4.0
44	38	4.0
44	39	4.0
44	40	4.0
44	41	4.0
44	42	4.0
44	43	3.99
44	44	4.0
45	0	4.0
45	1	4.0
45	2	4.0
45	3	3.99
45	4	4.0
45	5	4.0
45	6	4.0
45	7	4.0
45	8	4.0
45	9	3.99
45	10	4.0
45	11	4.0
45	12	4.0
45	13	4.0
45	14	4.0
45	15	3.99
45	16	4.0
45	17	4.0
45	18	4.0
45	19	4.0
45	20	4.0
45	21	4.0
45	22	3.98
45	23	4.0
45	24	4.0
45	25	4.0
45	26	4.0
45	27	4.0
45	28	4.0
45	29	3.99
45	30	4.0
45	31	4.0
45	32	4.0
45	33	4.0
45	34	4.0
45	35	4.0
45	36	4.0
45	37	4.0
45	38	3.99
45	39	4.0
45	40	4.0
45	41	4.0
45	42	4.0
45	43	3.99
45	44	4.0
45	45	4.0
46	0	4.0
46	1	4.0
46	2	4.0
46	3	4.0
46	4	3.99
46	5	4.0
46	6	4.0
46	7	4.0
46	8	4.0
46	9	4.0
46	10	4.0
46	11	4.0
46	12	4.0
46	13	4.0
46	14	4.0
46	15	4.0
46	16	4.0
46	17	4.0
46	18	3.99
46	19	4.0
46	20	4.0
46	21	4.0
46	22	4.0
46	23	4.0
46	24	4.0
46	25	3.98
46	26	4.0
46	27	3.99
46	28	4.0
46	29	4.0
46	30	4.0
46	31	4.0
46	32	4.0
46	33	4.0
46	34	4.0
46	35	4.0
46	36	3.99
46	37	4.0
46	38	3.99
46	39	4.0
46	40	4.0
46	41	4.0
46	42	3.99
46	43	4.0
46	44	4.0
46	45	4.0
46	46	4.0
47	0	4.0
47	1	4.0
47	2	4.0
47	3	4.0
47	4	4.0
47	5	4.0
47	6	4.0
47	7	3.99
47	8	4.0
47	9	4.0
47	10	4.0
47	11	4.0
47	12	4.0
47	13	4.0
47	14	4.0
47	15	4.0
47	16	4.0
47	17	4.0
47	18	4.0
47	19	4.0
47	20	4.0
47	21	4.0
47	22	4.0
47	23	4.0
47	24	4.0
47	25	4.0
47	26	4.0
47	27	4.0
47	28	3.99
47	29	4.0
47	30	4.0
47	31	4.0
47	32	4.0
47	33	4.0
47	34	4.0
47	35	4.0
47	36	4.0
47	37	4.0
47	38	4.0
47	39	4.0
47	40	4.0
47	41	4.0
47	42	4.0
47	43	3.99
47	44	4.0
47	45	4.0
47	46	4.0
47	47	3.99
48	0	4.0
48	1	4.0
48	2	4.0
48	3	4.0
48	4	4.0
48	5	4.0
48	6	4.0
48	7	4.0
48	8	4.0
48	9	4.0
48	10	4.0
48	11	4.0
48	12	4.0
48	13	4.0
48	14	4.0
48	15	4.0
48	16	4.0
48	17	4.0
48	18	4.0
48	19	4.0
48	20	4.0
48	21	4.0
48	22	4.0
48	23	4.0
48	24	4.0
48	25	4.0
48	26	4.0
48	27	4.0
48	28	4.0
48	29	4.0
48	30	4.0
48	31	4.0
48	32	4.0
48	33	4.0
48	34	4.0
48	35	4.0
48	36	4.0
48	37	3.99
48	38	4.0
48	39	4.0
48	40	3.99
48	41	4.0
48	42	4.0
48	43	4.0
48	44	3.99
48	45	4.0
48	46	4.0
48	47	4.0
48	48	4.0
49	0	4.0
49	1	4.0
49	2	4.0
49	3	4.0
49	4	4.0
49	5	4.0
49	6	4.0
49	7	4.0
49	8	4.0
49	9	4.0
49	10	4.0
49	11	4.0
49	12	4.0
49	13	4.0
49	14	4.0
49	15	4.0
49	16	4.0
49	17	4.0
49	18	4.0
49	19	4.0
49	20	4.0
49	21	4.0
49	22	4.0
49	23	4.0
49	24	4.0
49	25	4.0
49	26	4.0
49	27	4.0
49	28	4.0
49	29	4.0
49	30	4.0
49	31	4.0
49	32	4.0
49	33	3.99
49	34	4.0
49	35	4.0
49	36	4.0
49	37	4.0
49	38	4.0
49	39	4.0
49	40	4.0
49	41	4.0
49	42	4.0
49	43	4.0
49	44	4.0
49	45	4.0
49	46	4.0
49	47	3.99
49	48	4.0
49	49	4.0
50	0	4.0
50	1	4.0
50	2	4.0
50	3	4.0
50	4	4.0
50	5	4.0
50	6	4.0
50	7	4.0
50	8	4.0
50	9	4.0
50	10	4.0
50	11	4.0
50	12	4.0
50	13	4.0
50	14	4.0
50	15	4.0
50	16	4.0
50	17	4.0
50	18	3.99
50	19	4.0
50	20	4.0
50	21	4.0
50	22	4.0
50	23	4.0
50	24	4.0
50	25	4.0
50	26	3.99
50	27	4.0
50	28	4.0
50	29	4.0
50	30	4.0
50	31	4.0
50	32	4.0
50	33	4.0
50	34	4.0
50	35	4.0
50	36	4.0
50	37	3.99
50	38	4.0
50	39	4.0
50	40	4.0
50	41	4.0
50	42	4.0
50	43	4.0
50	44	4.0
50	45	4.0
50	46	3.99
50	47	4.0
50	48	4.0
50	49	4.0
50	50	4.0
51	0	4.0
51	1	3.99
51	2	4.0
51	3	4.0
51	4	4.0
51	5	4.0
51	6	4.0
51	7	3.99
51	8	4.0
51	9	4.0
51	10	3.99
51	11	4.0
51	12	4.0
51	13	4.0
51	14	4.0
51	15	4.0
51	16	4.0
51	17	4.0
51	18	4.0
51	19	4.0
51	20	4.0
51	21	4.0
51	22	4.0
51	23	4.0
51	24	4.0
51	25	4.0
51	26	4.0
51	27	4.0
51	28	4.0
51	29	4.0
51	30	4.0
51	31	4.0
51	32	4.0
51	33	4.0
51	34	3.99
51	35	4.0
51	36	4.0
51	37	4.0
51	38	4.0
51	39	4.0
51	40	4.0
51	41	4.0
51	42	4.0
51	43	4.0
51	44	3.99
51	45	4.0
51	46	4.0
51	47	4.0
51	48	4.0
51	49	4.0
51	50	4.0
51	51	4.0
52	0	4.0
52	1	4.0
52	2	4.0
52	3	4.0
52	4	4.0
52	5	4.0
52	6	4.0
52	7	4.0
52	8	4.0
52	9	4.0
52	10	3.99
52	11	4.0
52	12	3.99
52	13	4.0
52	14	4.0
52	15	4.0
52	16	4.0
52	17	4.0
52	18	4.0
52	19	3.99
52	20	4.0
52	21	4.0
52	22	4.0
52	23	4.0
52	24	4.0
52	25	4.0
52	26	4.0
52	27	4.0
52	28	4.0
52	29	4.0
52	30	4.0
52	31	4.0
52	32	4.0
52	33	3.99
52	34	4.0
52	35	4.0
52	36	4.0
52	37	3.99
52	38	4.0
52	39	4.0
52	40	4.0
52	41	4.0
52	42	4.0
52	43	4.0
52	44	4.0
52	45	4.0
52	46	4.0
52	47	4.0
52	48	4.0
52	49	4.0
52	50	4.0
52	51	4.0
52	52	4.0
53	0	4.0
53	1	3.99
53	2	3.99
53	3	4.0
53	4	3.99
53	5	4.0
53	6	4.0
53	7	4.0
53	8	4.0
53	9	4.0
53	10	4.0
53	11	4.0
53	12	4.0
53	13	4.0
53	14	4.0
53	15	4.0
53	16	4.0
53	17	4.0
53	18	4.0
53	19	4.0
53	20	3.99
53	21	4.0
53	22	4.0
53	23	4.0
53	24	4.0
53	25	4.0
53	26	4.0
53	27	4.0
53	28	4.0
53	29	3.99
53	30	4.0
53	31	3.99
53	32	4.0
53	33	4.0
53	34	4.0
53	35	4.0
53	36	4.0
53	37	4.0
53	38	3.99
53	39	4.0
53	40	4.0
53	41	4.0
53	42	3.99
53	43	4.0
53	44	4.0
53	45	4.0
53	46	4.0
53	47	4.0
53	48	4.0
53	49	3.99
53	50	4.0
53	51	4.0
53	52	4.0
53	53	4.0
54	0	4.0
54	1	4.0
54	2	3.99
54	3	4.0
54	4	4.0
54	5	4.0
54	6	4.0
54	7	4.0
54	8	4.0
54	9	4.0
54	10	4.0
54	11	4.0
54	12	4.0
54	13	4.0
54	14	4.0
54	15	4.0
54	16	4.0
54	17	4.0
54	18	4.0
54	19	4.0
54	20	4.0
54	21	4.0
54	22	4.0
54	23	4.0
54	24	4.0
54	25	4.0
54	26	3.99
54	27	4.0
54	28	4.0
54	29	4.0
54	30	4.0
54	31	4.0
54	32	4.0
54	33	4.0
54	34	3.99
54	35	4.0
54	36	4.0
54	37	4.0
54	38	4.0
54	39	4.0
54	40	4.0
54	41	4.0
54	42	4.0
54	43	4.0
54	44	4.0
54	45	4.0
54	46	4.0
54	47	4.0
54	48	4.0
54	49	4.0
54	50	4.0
54	51	4.0
54	52	4.0
54	53	4.0
54	54	4.0
55	0	4.0
55	1	4.0
55	2	4.0
55	3	4.0
55	4	3.99
55	5	4.0
55	6	4.0
55	7	4.0
55	8	4.0
55	9	4.0
55	10	4.0
55	11	4.0
55	12	4.0
55	13	4.0
55	14	4.0
55	15	3.99
55	16	4.0
55	17	4.0
55	18	4.0
55	19	4.0
55	20	4.0
55	21	4.0
55	22	3.99
55	23	4.0
55	24	4.0
55	25	4.0
55	26	3.99
55	27	4.0
55	28	4.0
55	29	4.0
55	30	4.0
55	31	4.0
55	32	4.0
55	33	4.0
55	34	4.0
55	35	4.0
55	36	3.99
55	37	4.0
55	38	4.0
55	39	4.0
55	40	4.0
55	41	4.0
55	42	3.98
55	43	4.0
55	44	3.99
55	45	4.0
55	46	4.0
55	47	4.0
55	48	4.0
55	49	3.99
55	50	4.0
55	51	4.0
55	52	3.99
55	53	4.0
55	54	3.99
55	55	4.0
56	0	4.0
56	1	4.0
56	2	4.0
56	3	4.0
56	4	4.0
56	5	4.0
56	6	4.0
56	7	4.0
56	8	4.0
56	9	3.99
56	10	3.99
56	11	4.0
56	12	4.0
56	13	4.0
56	14	4.0
56	15	4.0
56	16	4.0
56	17	4.0
56	18	4.0
56	19	3.99
56	20	4.0
56	21	4.0
56	22	4.0
56	23	4.0
56	24	4.0
56	25	4.0
56	26	3.99
56	27	4.0
56	28	4.0
56	29	4.0
56	30	4.0
56	31	4.0
56	32	3.99
56	33	3.99
56	34	4.0
56	35	4.0
56	36	4.0
56	37	4.0
56	38	4.0
56	39	4.0
56	40	4.0
56	41	4.0
56	42	4.0
56	43	4.0
56	44	4.0
56	45	4.0
56	46	4.0
56	47	4.0
56	48	4.0
56	49	3.99
56	50	4.0
56	51	4.0
56	52	3.99
56	53	4.0
56	54	4.0
56	55	4.0
56	56	4.0
57	0	4.0
57	1	4.0
57	2	4.0
57	3	4.0
57	4	3.99
57	5	3.99
57	6	4.0
57	7	4.0
57	8	3.99
57	9	4.0
57	10	4.0
57	11	4.0
57	12	4.0
57	13	4.0
57	14	4.0
57	15	4.0
57	16	4.0
57	17	4.0
57	18	4.0
57	19	4.0
57	20	4.0
57	21	3.99
57	22	4.0
57	23	4.0
57	24	4.0
57	25	4.0
57	26	4.0
57	27	4.0
57	28	4.0
57	29	4.0
57	30	4.0
57	31	4.0
57	32	4.0
57	33	4.0
57	34	3.99
57	35	4.0
57	36	4.0
57	37	3.99
57	38	4.0
57	39	4.0
57	40	4.0
57	41	3.99
57	42	4.0
57	43	4.0
57	44	4.0
57	45	4.0
57	46	4.0
57	47	4.0
57	48	4.0
57	49	3.99
57	50	4.0
57	51	4.0
57	52	4.0
57	53	4.0
57	54	4.0
57	55	4.0
57	56	4.0
57	57	4.0
58	0	4.0
58	1	4.0
58	2	3.99
58	3	4.0
58	4	3.99
58	5	3.99
58	6	4.0
58	7	3.99
58	8	4.0
58	9	4.0
58	10	4.0
58	11	4.0
58	12	4.0
58	13	3.99
58	14	4.0
58	15	4.0
58	16	4.0
58	17	4.0
58	18	4.0
58	19	4.0
58	20	4.0
58	21	3.99
58	22	4.0
58	23	4.0
58	24	4.0
58	25	4.0
58	26	4.0
58	27	4.0
58	28	4.0
58	29	3.99
58	30	4.0
58	31	4.0
58	32	4.0
58	33	4.0
58	34	4.0
58	35	4.0
58	36	4.0
58	37	4.0
58	38	3.99
